시군구코드,접수년도,처리구분,접수번호,물건번호,상세물건번호,변경구분,공개반영일,읍면동코드,시군구명,읍면동리명,용도지역코드,용도지역명,건물구분,계약일,전용면적,대지권면적,층수,지분거래구분,거래금액,건축년도,건물주용도코드,건물주용도명,해제여부,해제사유,해제사유발생일,중개구분,중개업소주소,매도자거래주체정보,매수자거래주체정보,신고번호,물건번호
41463,2024,4,326,1,1,,,4146311600,경기도 용인시기흥구,중동,UQA220,일반상업,집합,20240105,50.99,,,전체거래,9800,2006,14204,업무,2,추가입력완료,,중개거래,경기 용인기흥구,개인,개인,23248174,1
41463,2024,4,264,1,1,,,4146311800,경기도 용인시기흥구,보정동,UQA220,일반상업,집합,20231220,77.6,,9,전체거래,23000,2005,14204,업무,2,추가입력완료,,중개거래,경기 용인시기흥구,,,23248122,1
41463,2024,4,265,1,1,,,4146311800,경기도 용인시기흥구,보정동,UQA220,일반상업,집합,20231221,109.13,,7,전체거래,50000,2005,10003,교육연구,2,추가입력완료,,중개거래,경기 용인시기흥구,,,23248115,1
41463,2024,4,240,1,1,,,4146310800,경기도 용인시기흥구,고매동,UQA430,자연녹지,일반,20231221,400.65,2250,,전체거래,322700,1993,04001,제2종근린생활,2,추가입력완료,,중개거래,경기 용인기흥구,,,23248091,1
41463,2024,4,171,1,1,,,4146310700,경기도 용인시기흥구,공세동,UQA220,일반상업,집합,20231227,18.6,,1,전체거래,21600,2015,04999,제2종근린생활,2,추가입력완료,,직거래,,,,23248057,1
41390,2024,4,6040,1,1,U,20240630040209,4139013500,경기도시흥시,배곧동,UQA220,일반상업,집합,20240602,39.2,,3,,20800,2019,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,137308051,1
41131,2024,4,2495,1,1,U,20240630040209,4113110200,경기도성남시수정구,태평동,UQA122,제2종일반주거,집합,20240626,825.97,,5,,2000,1995,03999,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,136876993,1
41630,2024,4,4811,1,1,U,20240630040209,4163011600,경기도양주시,덕계동,UQA220,일반상업,집합,20240626,46.45,,1,,24439,2016,04406,제2종근린생활,2,추가입력완료,,직거래,,법인,법인,136841961,1
41630,2024,4,4811,2,1,U,20240630040209,4163011600,경기도양주시,덕계동,UQA220,일반상업,집합,20240626,102.7,,2,,21956,2016,03005,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,136841961,2
41630,2024,4,4811,3,1,U,20240630040209,4163011600,경기도양주시,덕계동,UQA220,일반상업,집합,20240626,100.86,,2,,21564,2016,03005,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,136841961,3
41630,2024,4,4661,1,1,U,20240630040209,4163011700,경기도양주시,회정동,UQA130,준주거,집합,20240603,41.21,,,,27040,2023,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,136619925,1
41463,2024,4,4080,1,1,U,20240630040209,4146311700,경기도용인시기흥구,상하동,UQA122,제2종일반주거,집합,20240625,78.26,,2,,13250,2004,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,136616930,1
41630,2024,4,4659,1,1,U,20240630040209,4163011700,경기도양주시,회정동,UQA130,준주거,집합,20240603,41.8,,,,27040,2023,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,136543957,1
41630,2024,4,4658,1,1,U,20240630040209,4163011700,경기도양주시,회정동,UQA130,준주거,집합,20240603,53.34,,,,36286,2023,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,136543956,1
41630,2024,4,4657,1,1,U,20240630040209,4163011700,경기도양주시,회정동,UQA130,준주거,집합,20240531,53.34,,,,22542,2023,04999,제2종근린생활,2,추가입력완료,,직거래,,기타,법인,136528962,1
41570,2024,4,3614,1,1,U,20240426041731,4157025325,경기도김포시,고촌읍 전호리,UQA240,유통상업,집합,20240421,21.71,,8,,7300,2018,15104,숙박,2,추가입력완료,,직거래,,개인,개인,102440531,1
41630,2024,4,4657,2,1,U,20240630040209,4163011700,경기도양주시,회정동,UQA130,준주거,집합,20240531,41.8,,,,16606,2023,04999,제2종근린생활,2,추가입력완료,,직거래,,기타,법인,136528962,2
41135,2024,4,2475,1,1,C,20240426041731,4113510100,경기도성남시분당구,분당동,UQA123,제3종일반주거,집합,20240420,26,,,,35000,1993,03999,제1종근린생활,C,계약해제,20240425,직거래,,개인,개인,105657777,1
41410,2024,4,1150,1,1,C,20240426041731,4141010400,경기도군포시,산본동,UQA330,준공업,집합,20240329,88.85,,1,,40000,2009,03026,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,105651759,1
41630,2024,4,4657,3,1,U,20240630040209,4163011700,경기도양주시,회정동,UQA130,준주거,집합,20240531,41.21,,,,16369,2023,04999,제2종근린생활,2,추가입력완료,,직거래,,기타,법인,136528962,3
41630,2024,4,4657,4,1,U,20240630040209,4163011700,경기도양주시,회정동,UQA130,준주거,집합,20240531,54.74,,,,21746,2023,04999,제2종근린생활,2,추가입력완료,,직거래,,기타,법인,136528962,4
41630,2024,4,4662,1,1,U,20240630040209,4163011700,경기도양주시,회정동,UQA130,준주거,집합,20240603,54.74,,,,35880,2023,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,136521991,1
41115,2024,4,1615,1,1,U,20240630040209,4111514100,경기도수원시팔달구,인계동,UQA210,중심상업,집합,20240612,29.6,,1,,60000,1996,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,법인,136479928,1
41287,2024,4,1995,1,1,U,20240630040209,4128710200,경기도고양시일산서구,주엽동,UQA220,일반상업,집합,20240604,25.92,,2,,5700,1997,07999,판매,2,추가입력완료,,중개거래,,개인,개인,136378967,1
41131,2024,4,2483,1,1,U,20240630040209,4113110100,경기도성남시수정구,신흥동,UQA130,준주거,집합,20240625,85.74,,3,,25000,2014,04402,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,136258923,1
41800,2024,4,1028,2,1,U,20240630040209,4180025023,경기도연천군,연천읍 상리,UQB100,계획관리,일반,20240624,247.7,378,,,25000,,03999,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,136240952,2
41135,2024,4,2468,1,1,C,20240426041731,4113511400,경기도성남시분당구,구미동,UQA220,일반상업,집합,20240401,593.44,,4,,226422,1998,04999,제2종근린생활,2,추가입력완료,,중개거래,,법인,법인,105508697,1
41135,2024,4,2468,2,1,C,20240426041731,4113511400,경기도성남시분당구,구미동,UQA220,일반상업,집합,20240401,402.48,,4,,153578,1998,04999,제2종근린생활,2,추가입력완료,,중개거래,,법인,법인,105508697,2
41480,2024,4,5006,1,1,U,20240426041731,4148010200,경기도파주시,아동동,UQA220,일반상업,집합,20240419,52.65,,,,680,1994,03999,제1종근린생활,2,추가입력완료,,직거래,,개인,법인,101774497,1
41220,2024,4,9054,1,1,U,20240426041731,4122010900,경기도평택시,이충동,UQA220,일반상업,집합,20240404,20.42,,22,,13000,2023,15002,숙박,2,추가입력완료,,중개거래,,개인,개인,100108277,1
41450,2024,4,1398,1,1,U,20240426041731,4145010900,경기도하남시,망월동,UQA210,중심상업,집합,20240327,50.63,,1,,130000,2019,04001,제2종근린생활,2,추가입력완료,,중개거래,,개인,법인,87437629,1
41590,2024,4,9103,1,1,U,20240426041731,4159013500,경기도화성시,산척동,UQA220,일반상업,집합,20240322,51.3,,8,,19400,2018,04010,제2종근린생활,2,추가입력완료,,중개거래,,개인,법인,83900204,1
41590,2024,4,9091,1,1,U,20240426041731,4159013500,경기도화성시,산척동,UQA220,일반상업,집합,20240322,51.3,,8,,19400,2018,04010,제2종근린생활,2,추가입력완료,,중개거래,,개인,법인,83873195,1
41590,2024,4,9104,1,1,U,20240426041731,4159013500,경기도화성시,산척동,UQA220,일반상업,집합,20240322,52.44,,8,,19700,2018,04010,제2종근린생활,2,추가입력완료,,중개거래,,개인,법인,83852200,1
41220,2024,4,8881,1,1,U,20240426041731,4122010100,경기도평택시,서정동,UQA122,제2종일반주거,집합,20240322,36,,1,,36000,1989,03999,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,99706183,1
41287,2024,4,1274,1,1,U,20240426041731,4128710500,경기도고양시일산서구,덕이동,UQB100,계획관리,일반,20240325,471.4,978,,,216000,2001,04005,제2종근린생활,C,계약해제,20240423,중개거래,,개인,법인,103591574,1
41115,2024,4,974,1,1,U,20240426041731,4111513800,경기도수원시팔달구,화서동,UQA121,제1종일반주거,집합,20240330,25.57,,5,,7500,1998,03001,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,91545158,1
41115,2024,4,1070,1,1,U,20240426041731,4111512500,경기도수원시팔달구,중동,UQA220,일반상업,집합,20240329,85.75,,,,3159,2003,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,100891404,1
41192,2024,4,1218,1,1,U,20240426041731,4119210800,경기도부천시원미구,중동,UQA220,일반상업,일반,20240202,5082.6,1065.5,,,1230000,2018,04001,제2종근린생활,2,추가입력완료,,중개거래,,법인,개인,69126666,1
41173,2024,4,411,1,1,U,20240426041731,4117310200,경기도안양시동안구,관양동,UQA123,제3종일반주거,집합,20240116,28.08,,,,1500,1992,04999,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,37769721,1
41150,2024,4,1066,1,1,U,20240426041731,4115010900,경기도의정부시,금오동,UQA220,일반상업,집합,20240203,492.1,,10,,162000,2003,11201,기타,2,추가입력완료,,중개거래,,개인,개인,37247250,1
41271,2024,4,1235,1,1,U,20240426041731,4127110200,경기도안산시상록구,이동,UQA220,일반상업,집합,20240312,111,,2,,29700,2000,04999,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,93905249,1
41220,2024,4,8194,1,1,U,20240426041731,4122032023,경기도평택시,서탄면 수월암리,UQB100,계획관리,일반,20240403,187,200,,,25275,2020,04402,제2종근린생활,2,추가입력완료,,중개거래,,법인,개인,91368129,1
41115,2024,4,1071,1,1,U,20240426041731,4111512500,경기도수원시팔달구,중동,UQA220,일반상업,집합,20240329,85.82,,,,3159,2003,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,100957402,1
41285,2024,4,2697,1,1,U,20240426041731,4128510500,경기도고양시일산동구,마두동,UQA122,제2종일반주거,집합,20240328,48.95,,3,,21500,1996,03999,제1종근린생활,C,계약해제,20240411,직거래,,기타,개인,87524615,1
41250,2024,4,663,1,1,U,20240426041731,4125010300,경기도동두천시,생연동,UQA220,일반상업,일반,20240330,59.9,35,,,12000,,03999,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,91795186,1
41115,2024,4,1072,1,1,U,20240426041731,4111512500,경기도수원시팔달구,중동,UQA220,일반상업,집합,20240329,9.92,,,,379,2003,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,100988404,1
41463,2024,4,2273,1,1,U,20240426041731,4146310900,경기도용인시기흥구,농서동,UQA130,준주거,집합,20240327,73.92,,,,77024,2020,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,93925261,1
41570,2024,4,3305,1,1,U,20240426041731,4157034025,경기도김포시,대곶면 율생리,UQA430,자연녹지,일반,20240406,80,412,,,36245,2023,04005,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,98045956,1
41390,2024,4,3381,1,1,U,20240426041731,4139013500,경기도시흥시,배곧동,UQA220,일반상업,집합,20240402,89.08,,5,,23000,2017,04001,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,96869767,1
41450,2024,4,1678,1,1,U,20240426041731,4145011000,경기도하남시,풍산동,UQA130,준주거,집합,20240406,47.59,,,,18000,2019,14299,업무,2,추가입력완료,,중개거래,,개인,개인,96476715,1
41173,2024,4,1600,1,1,U,20240426041731,4117310100,경기도안양시동안구,비산동,UQA210,중심상업,집합,20240312,22.72,,9,,11500,2005,14204,업무,2,추가입력완료,,중개거래,,개인,개인,88415772,1
41220,2024,4,7470,1,1,U,20240426041731,4122011800,경기도평택시,비전동,UQA220,일반상업,집합,20240310,125.55,,4,,38300,2019,03005,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,85981420,1
41550,2024,4,2814,1,1,U,20240425135655,4155040021,경기도안성시,죽산면 죽산리,UQA121,제1종일반주거,일반,20240419,495,191.25,,,30000,2018,03001,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,101377485,1
41390,2024,4,3500,1,1,U,20240425135655,4139013500,경기도시흥시,배곧동,UQA220,일반상업,집합,20240330,39.84,,,,55000,2019,07999,판매,2,추가입력완료,,중개거래,,개인,개인,99291230,1
41273,2024,4,3532,1,1,U,20240425135655,4127310300,경기도안산시단원구,신길동,UQA130,준주거,집합,20240326,157.14,,5,,28000,2011,04102,제2종근린생활,2,추가입력완료,,중개거래,,개인,법인,101097437,1
41192,2024,4,2163,1,1,U,20240425135655,4119210200,경기도부천시원미구,심곡동,UQA130,준주거,집합,20240415,21.16,,3,,7000,2010,14204,업무,2,추가입력완료,,중개거래,,개인,개인,100998403,1
41590,2024,4,12959,1,1,U,20240425135655,4159013100,경기도화성시,영천동,UQA130,준주거,집합,20240417,46.8,,1,,26500,2019,04001,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,100410305,1
41220,2024,4,9052,1,1,U,20240425135655,4122025622,경기도평택시,포승읍 도곡리,UQA220,일반상업,집합,20240401,745.84,,2,,85000,2004,04019,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,100116287,1
41250,2024,4,713,1,1,C,20240425135655,4125011200,경기도동두천시,상패동,UQA122,제2종일반주거,일반,20240411,99.84,96,,,30000,2022,03002,제1종근린생활,2,추가입력완료,,중개거래,,개인,개인,102961565,1
41570,2024,4,3415,2,1,U,20240425135655,4157025624,경기도김포시,양촌읍 구래리,UQA430,자연녹지,일반,20240117,357,602,,,58645,1995,11999,기타,2,추가입력완료,,중개거래,,법인,법인,99925249,2
41135,2024,4,2256,1,1,U,20240425135655,4113511600,경기도성남시분당구,대장동,UQA130,준주거,집합,20240409,75.53,,2,,82767,2022,04001,제2종근린생활,2,추가입력완료,,직거래,,법인,법인,99247146,1
41220,2024,4,9149,1,1,U,20240425135655,4122011800,경기도평택시,비전동,UQA130,준주거,집합,20240404,53.55,,2,,12400,2020,14204,업무,2,추가입력완료,,직거래,,법인,개인,101489487,1
41192,2024,4,2175,1,1,U,20240425135655,4119210700,경기도부천시원미구,역곡동,UQA122,제2종일반주거,집합,20240416,74.97,,,,28210,1986,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,101258449,1
41135,2024,4,2254,1,1,U,20240425135655,4113511600,경기도성남시분당구,대장동,UQA130,준주거,집합,20240409,68.6,,2,,76006,2022,04001,제2종근린생활,2,추가입력완료,,직거래,,법인,법인,99239146,1
41461,2024,4,2790,1,1,U,20240425135655,4146110300,경기도용인시처인구,삼가동,UQA123,제3종일반주거,집합,20240404,73.23,,5,,16645,2004,04010,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,100035242,1
41287,2024,4,1137,1,1,U,20240425135655,4128710300,경기도고양시일산서구,탄현동,UQA123,제3종일반주거,집합,20240410,18.72,,1,,8800,,04001,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,96061636,1
41220,2024,4,8555,1,1,U,20240425135655,4122011900,경기도평택시,동삭동,OTHERS,기타,집합,20240401,45.18,,1,,52166,2020,03001,제1종근린생활,2,추가입력완료,,직거래,,법인,개인,95983602,1
41281,2024,4,2530,1,1,U,20240425135655,4128113100,경기도고양시덕양구,덕은동,OTHERS,기타,집합,20240321,20.37,,1,,12520,2022,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,89780812,1
41590,2024,4,11809,1,1,U,20240425135655,4159012900,경기도화성시,오산동,UQA130,준주거,집합,20240305,81.12,,3,,26000,2017,04999,제2종근린생활,2,추가입력완료,,직거래,,법인,개인,90909025,1
41220,2024,4,8546,1,1,U,20240425135655,4122011900,경기도평택시,동삭동,OTHERS,기타,집합,20240401,32.19,,1,,37138,2020,03001,제1종근린생활,2,추가입력완료,,직거래,,법인,개인,95953601,1
41150,2024,4,2492,2,1,U,20240425135655,4115010400,경기도의정부시,신곡동,UQA220,일반상업,집합,20240408,88.14,,,,12700,,03005,제1종근린생활,2,추가입력완료,,중개거래,,개인,법인,96359745,2
41273,2024,4,2704,1,1,U,20240425135655,4127310100,경기도안산시단원구,고잔동,UQA210,중심상업,집합,20240311,38.4,,1,,51000,2005,04001,제2종근린생활,2,추가입력완료,,중개거래,,개인,법인,83376071,1
41135,2024,4,2252,1,1,U,20240425135655,4113511600,경기도성남시분당구,대장동,UQA130,준주거,집합,20240409,56.18,,2,,62242,2022,03002,제1종근린생활,2,추가입력완료,,직거래,,법인,법인,99232147,1
